subject,gender,spanish,household,age,math,education,n1,n2,ntrials,ncorrect
60,M,Some,8,21,0.333333333333333,5,4,5,1,1
60,M,Some,8,21,0.333333333333333,5,4,5,1,1
60,M,Some,8,21,0.333333333333333,5,5,6,1,1
60,M,Some,8,21,0.333333333333333,5,5,6,1,1
60,M,Some,8,21,0.333333333333333,5,6,7,1,1
60,M,Some,8,21,0.333333333333333,5,6,7,1,1
60,M,Some,8,21,0.333333333333333,5,7,8,1,0
60,M,Some,8,21,0.333333333333333,5,6,7,1,1
60,M,Some,8,21,0.333333333333333,5,6,7,1,1
60,M,Some,8,21,0.333333333333333,5,7,8,1,0
60,M,Some,8,21,0.333333333333333,5,6,7,1,0
60,M,Some,8,21,0.333333333333333,5,5,6,1,1
60,M,Some,8,21,0.333333333333333,5,5,6,1,1
60,M,Some,8,21,0.333333333333333,5,6,7,1,1
60,M,Some,8,21,0.333333333333333,5,6,7,1,1
60,M,Some,8,21,0.333333333333333,5,7,8,1,1
60,M,Some,8,21,0.333333333333333,5,7,8,1,1
60,M,Some,8,21,0.333333333333333,5,8,9,1,0
60,M,Some,8,21,0.333333333333333,5,7,8,1,0
60,M,Some,8,21,0.333333333333333,5,6,7,1,1
60,M,Some,8,21,0.333333333333333,5,6,7,1,1
60,M,Some,8,21,0.333333333333333,5,7,8,1,1
60,M,Some,8,21,0.333333333333333,5,7,8,1,0
60,M,Some,8,21,0.333333333333333,5,6,7,1,0
61,M,Some,3,21,0.333333333333333,6,1,2,1,1
61,M,Some,3,21,0.333333333333333,6,1,2,1,1
61,M,Some,3,21,0.333333333333333,6,2,3,1,1
61,M,Some,3,21,0.333333333333333,6,2,3,1,1
61,M,Some,3,21,0.333333333333333,6,3,4,1,1
61,M,Some,3,21,0.333333333333333,6,3,4,1,1
61,M,Some,3,21,0.333333333333333,6,4,5,1,1
61,M,Some,3,21,0.333333333333333,6,4,5,1,0
61,M,Some,3,21,0.333333333333333,6,3,4,1,1
61,M,Some,3,21,0.333333333333333,6,3,4,1,1
61,M,Some,3,21,0.333333333333333,6,4,5,1,1
61,M,Some,3,21,0.333333333333333,6,4,5,1,0
61,M,Some,3,21,0.333333333333333,6,3,4,1,1
61,M,Some,3,21,0.333333333333333,6,3,4,1,1
61,M,Some,3,21,0.333333333333333,6,4,5,1,1
61,M,Some,3,21,0.333333333333333,6,4,5,1,1
61,M,Some,3,21,0.333333333333333,6,5,6,1,1
61,M,Some,3,21,0.333333333333333,6,5,6,1,1
61,M,Some,3,21,0.333333333333333,6,6,7,1,1
61,M,Some,3,21,0.333333333333333,6,6,7,1,1
61,M,Some,3,21,0.333333333333333,6,7,8,1,1
61,M,Some,3,21,0.333333333333333,6,7,8,1,1
61,M,Some,3,21,0.333333333333333,6,8,9,1,1
61,M,Some,3,21,0.333333333333333,6,8,9,1,1
61,M,Some,3,21,0.333333333333333,6,9,10,1,1
61,M,Some,3,21,0.333333333333333,6,9,10,1,1
61,M,Some,3,21,0.333333333333333,6,10,11,1,1
61,M,Some,3,21,0.333333333333333,6,10,11,1,0
61,M,Some,3,21,0.333333333333333,6,9,10,1,0
61,M,Some,3,21,0.333333333333333,6,8,9,1,0
62,F,Some,10,39,0.083333333333333,1,1,2,1,1
62,F,Some,10,39,0.083333333333333,1,1,2,1,1
62,F,Some,10,39,0.083333333333333,1,1,2,1,1
62,F,Some,10,39,0.083333333333333,1,1,2,1,1
62,F,Some,10,39,0.083333333333333,1,2,3,1,0
62,F,Some,10,39,0.083333333333333,1,1,2,1,1
62,F,Some,10,39,0.083333333333333,1,1,2,1,1
62,F,Some,10,39,0.083333333333333,1,1,2,1,1
62,F,Some,10,39,0.083333333333333,1,1,2,1,1
62,F,Some,10,39,0.083333333333333,1,1,2,1,1
62,F,Some,10,39,0.083333333333333,1,1,2,1,1
62,F,Some,10,39,0.083333333333333,1,2,3,1,1
62,F,Some,10,39,0.083333333333333,1,2,3,1,1
62,F,Some,10,39,0.083333333333333,1,3,4,1,0
62,F,Some,10,39,0.083333333333333,1,2,3,1,1
62,F,Some,10,39,0.083333333333333,1,2,3,1,1
62,F,Some,10,39,0.083333333333333,1,3,4,1,0
62,F,Some,10,39,0.083333333333333,1,2,3,1,1
62,F,Some,10,39,0.083333333333333,1,2,3,1,1
62,F,Some,10,39,0.083333333333333,1,3,4,1,1
62,F,Some,10,39,0.083333333333333,1,3,4,1,0
62,F,Some,10,39,0.083333333333333,1,2,3,1,1
62,F,Some,10,39,0.083333333333333,1,2,3,1,1
62,F,Some,10,39,0.083333333333333,1,3,4,1,1
62,F,Some,10,39,0.083333333333333,1,3,4,1,0
62,F,Some,10,39,0.083333333333333,1,2,3,1,0
62,F,Some,10,39,0.083333333333333,1,1,2,1,1
62,F,Some,10,39,0.083333333333333,1,1,2,1,1
62,F,Some,10,39,0.083333333333333,1,2,3,1,1
62,F,Some,10,39,0.083333333333333,1,2,3,1,0
63,F,Some,10,19,0.25,5,1,2,1,1
63,F,Some,10,19,0.25,5,1,2,1,1
63,F,Some,10,19,0.25,5,2,3,1,1
63,F,Some,10,19,0.25,5,2,3,1,1
63,F,Some,10,19,0.25,5,3,4,1,1
63,F,Some,10,19,0.25,5,3,4,1,1
63,F,Some,10,19,0.25,5,4,5,1,1
63,F,Some,10,19,0.25,5,4,5,1,0
63,F,Some,10,19,0.25,5,3,4,1,1
63,F,Some,10,19,0.25,5,3,4,1,1
63,F,Some,10,19,0.25,5,4,5,1,1
63,F,Some,10,19,0.25,5,4,5,1,1
63,F,Some,10,19,0.25,5,5,6,1,0
63,F,Some,10,19,0.25,5,4,5,1,1
63,F,Some,10,19,0.25,5,4,5,1,1
63,F,Some,10,19,0.25,5,5,6,1,1
63,F,Some,10,19,0.25,5,5,6,1,0
63,F,Some,10,19,0.25,5,4,5,1,0
63,F,Some,10,19,0.25,5,3,4,1,1
63,F,Some,10,19,0.25,5,3,4,1,1
63,F,Some,10,19,0.25,5,4,5,1,1
63,F,Some,10,19,0.25,5,4,5,1,1
63,F,Some,10,19,0.25,5,5,6,1,1
63,F,Some,10,19,0.25,5,5,6,1,1
63,F,Some,10,19,0.25,5,6,7,1,0
63,F,Some,10,19,0.25,5,5,6,1,1
63,F,Some,10,19,0.25,5,5,6,1,0
63,F,Some,10,19,0.25,5,4,5,1,0
63,F,Some,10,19,0.25,5,3,4,1,1
63,F,Some,10,19,0.25,5,3,4,1,0
64,F,Some,10,63,0.083333333333333,0,1,2,1,1
64,F,Some,10,63,0.083333333333333,0,1,2,1,1
64,F,Some,10,63,0.083333333333333,0,2,3,1,1
64,F,Some,10,63,0.083333333333333,0,2,3,1,1
64,F,Some,10,63,0.083333333333333,0,3,4,1,1
64,F,Some,10,63,0.083333333333333,0,3,4,1,1
64,F,Some,10,63,0.083333333333333,0,4,5,1,1
64,F,Some,10,63,0.083333333333333,0,4,5,1,0
64,F,Some,10,63,0.083333333333333,0,3,4,1,1
64,F,Some,10,63,0.083333333333333,0,3,4,1,1
64,F,Some,10,63,0.083333333333333,0,4,5,1,1
64,F,Some,10,63,0.083333333333333,0,4,5,1,1
64,F,Some,10,63,0.083333333333333,0,5,6,1,1
64,F,Some,10,63,0.083333333333333,0,5,6,1,1
64,F,Some,10,63,0.083333333333333,0,6,7,1,1
64,F,Some,10,63,0.083333333333333,0,6,7,1,0
64,F,Some,10,63,0.083333333333333,0,5,6,1,0
64,F,Some,10,63,0.083333333333333,0,4,5,1,1
64,F,Some,10,63,0.083333333333333,0,4,5,1,1
64,F,Some,10,63,0.083333333333333,0,5,6,1,0
64,F,Some,10,63,0.083333333333333,0,4,5,1,1
64,F,Some,10,63,0.083333333333333,0,4,5,1,1
64,F,Some,10,63,0.083333333333333,0,5,6,1,1
64,F,Some,10,63,0.083333333333333,0,5,6,1,1
64,F,Some,10,63,0.083333333333333,0,6,7,1,1
64,F,Some,10,63,0.083333333333333,0,6,7,1,0
64,F,Some,10,63,0.083333333333333,0,5,6,1,1
64,F,Some,10,63,0.083333333333333,0,5,6,1,1
64,F,Some,10,63,0.083333333333333,0,6,7,1,0
64,F,Some,10,63,0.083333333333333,0,5,6,1,0
65,F,Some,9,62,0.166666666666667,0,1,2,1,1
65,F,Some,9,62,0.166666666666667,0,1,2,1,1
65,F,Some,9,62,0.166666666666667,0,2,3,1,1
65,F,Some,9,62,0.166666666666667,0,2,3,1,1
65,F,Some,9,62,0.166666666666667,0,3,4,1,0
65,F,Some,9,62,0.166666666666667,0,2,3,1,1
65,F,Some,9,62,0.166666666666667,0,2,3,1,0
65,F,Some,9,62,0.166666666666667,0,1,2,1,1
65,F,Some,9,62,0.166666666666667,0,1,2,1,1
65,F,Some,9,62,0.166666666666667,0,2,3,1,1
65,F,Some,9,62,0.166666666666667,0,2,3,1,1
65,F,Some,9,62,0.166666666666667,0,3,4,1,1
65,F,Some,9,62,0.166666666666667,0,3,4,1,1
65,F,Some,9,62,0.166666666666667,0,4,5,1,1
65,F,Some,9,62,0.166666666666667,0,4,5,1,1
65,F,Some,9,62,0.166666666666667,0,5,6,1,1
65,F,Some,9,62,0.166666666666667,0,5,6,1,1
65,F,Some,9,62,0.166666666666667,0,6,7,1,0
65,F,Some,9,62,0.166666666666667,0,5,6,1,1
65,F,Some,9,62,0.166666666666667,0,5,6,1,1
65,F,Some,9,62,0.166666666666667,0,6,7,1,0
65,F,Some,9,62,0.166666666666667,0,5,6,1,0
65,F,Some,9,62,0.166666666666667,0,4,5,1,1
65,F,Some,9,62,0.166666666666667,0,4,5,1,1
65,F,Some,9,62,0.166666666666667,0,5,6,1,0
65,F,Some,9,62,0.166666666666667,0,4,5,1,1
65,F,Some,9,62,0.166666666666667,0,4,5,1,0
65,F,Some,9,62,0.166666666666667,0,3,4,1,1
65,F,Some,9,62,0.166666666666667,0,3,4,1,1
65,F,Some,9,62,0.166666666666667,0,4,5,1,0
66,F,None,20,67,0.083333333333333,0,1,2,1,1
66,F,None,20,67,0.083333333333333,0,1,2,1,1
66,F,None,20,67,0.083333333333333,0,2,3,1,1
66,F,None,20,67,0.083333333333333,0,2,3,1,1
66,F,None,20,67,0.083333333333333,0,3,4,1,1
66,F,None,20,67,0.083333333333333,0,3,4,1,1
66,F,None,20,67,0.083333333333333,0,4,5,1,1
66,F,None,20,67,0.083333333333333,0,4,5,1,1
66,F,None,20,67,0.083333333333333,0,5,6,1,1
66,F,None,20,67,0.083333333333333,0,5,6,1,1
66,F,None,20,67,0.083333333333333,0,6,7,1,1
66,F,None,20,67,0.083333333333333,0,6,7,1,1
66,F,None,20,67,0.083333333333333,0,7,8,1,1
66,F,None,20,67,0.083333333333333,0,7,8,1,1
66,F,None,20,67,0.083333333333333,0,8,9,1,1
66,F,None,20,67,0.083333333333333,0,8,9,1,1
66,F,None,20,67,0.083333333333333,0,9,10,1,1
66,F,None,20,67,0.083333333333333,0,9,10,1,0
66,F,None,20,67,0.083333333333333,0,8,9,1,1
66,F,None,20,67,0.083333333333333,0,8,9,1,1
66,F,None,20,67,0.083333333333333,0,9,10,1,1
66,F,None,20,67,0.083333333333333,0,9,10,1,1
66,F,None,20,67,0.083333333333333,0,10,11,1,0
66,F,None,20,67,0.083333333333333,0,9,10,1,1
66,F,None,20,67,0.083333333333333,0,9,10,1,1
66,F,None,20,67,0.083333333333333,0,10,11,1,0
66,F,None,20,67,0.083333333333333,0,9,10,1,0
66,F,None,20,67,0.083333333333333,0,8,9,1,1
66,F,None,20,67,0.083333333333333,0,8,9,1,1
66,F,None,20,67,0.083333333333333,0,9,10,1,0
67,F,Some,3,24,0.166666666666667,4,1,2,1,1
67,F,Some,3,24,0.166666666666667,4,1,2,1,1
67,F,Some,3,24,0.166666666666667,4,2,3,1,1
67,F,Some,3,24,0.166666666666667,4,2,3,1,1
67,F,Some,3,24,0.166666666666667,4,3,4,1,1
67,F,Some,3,24,0.166666666666667,4,3,4,1,1
67,F,Some,3,24,0.166666666666667,4,4,5,1,1
67,F,Some,3,24,0.166666666666667,4,4,5,1,1
67,F,Some,3,24,0.166666666666667,4,5,6,1,0
67,F,Some,3,24,0.166666666666667,4,4,5,1,1
67,F,Some,3,24,0.166666666666667,4,4,5,1,1
67,F,Some,3,24,0.166666666666667,4,5,6,1,1
67,F,Some,3,24,0.166666666666667,4,5,6,1,0
67,F,Some,3,24,0.166666666666667,4,4,5,1,1
67,F,Some,3,24,0.166666666666667,4,4,5,1,1
67,F,Some,3,24,0.166666666666667,4,5,6,1,1
67,F,Some,3,24,0.166666666666667,4,5,6,1,1
67,F,Some,3,24,0.166666666666667,4,6,7,1,1
67,F,Some,3,24,0.166666666666667,4,6,7,1,1
67,F,Some,3,24,0.166666666666667,4,7,8,1,1
67,F,Some,3,24,0.166666666666667,4,7,8,1,0
67,F,Some,3,24,0.166666666666667,4,6,7,1,1
67,F,Some,3,24,0.166666666666667,4,6,7,1,1
67,F,Some,3,24,0.166666666666667,4,7,8,1,0
67,F,Some,3,24,0.166666666666667,4,6,7,1,1
67,F,Some,3,24,0.166666666666667,4,6,7,1,1
67,F,Some,3,24,0.166666666666667,4,7,8,1,1
67,F,Some,3,24,0.166666666666667,4,7,8,1,1
67,F,Some,3,24,0.166666666666667,4,8,9,1,1
67,F,Some,3,24,0.166666666666667,4,8,9,1,0
68,F,Some,7,35,0.166666666666667,0,1,2,1,1
68,F,Some,7,35,0.166666666666667,0,1,2,1,1
68,F,Some,7,35,0.166666666666667,0,2,3,1,1
68,F,Some,7,35,0.166666666666667,0,2,3,1,1
68,F,Some,7,35,0.166666666666667,0,3,4,1,1
68,F,Some,7,35,0.166666666666667,0,3,4,1,0
68,F,Some,7,35,0.166666666666667,0,2,3,1,1
68,F,Some,7,35,0.166666666666667,0,2,3,1,1
68,F,Some,7,35,0.166666666666667,0,3,4,1,1
68,F,Some,7,35,0.166666666666667,0,3,4,1,1
68,F,Some,7,35,0.166666666666667,0,4,5,1,1
68,F,Some,7,35,0.166666666666667,0,4,5,1,0
68,F,Some,7,35,0.166666666666667,0,3,4,1,1
68,F,Some,7,35,0.166666666666667,0,3,4,1,1
68,F,Some,7,35,0.166666666666667,0,4,5,1,1
68,F,Some,7,35,0.166666666666667,0,4,5,1,1
68,F,Some,7,35,0.166666666666667,0,5,6,1,1
68,F,Some,7,35,0.166666666666667,0,5,6,1,1
68,F,Some,7,35,0.166666666666667,0,6,7,1,0
68,F,Some,7,35,0.166666666666667,0,5,6,1,1
68,F,Some,7,35,0.166666666666667,0,5,6,1,0
68,F,Some,7,35,0.166666666666667,0,4,5,1,0
68,F,Some,7,35,0.166666666666667,0,3,4,1,1
68,F,Some,7,35,0.166666666666667,0,3,4,1,0
68,F,Some,7,35,0.166666666666667,0,2,3,1,1
68,F,Some,7,35,0.166666666666667,0,2,3,1,1
68,F,Some,7,35,0.166666666666667,0,3,4,1,0
68,F,Some,7,35,0.166666666666667,0,2,3,1,1
68,F,Some,7,35,0.166666666666667,0,2,3,1,1
68,F,Some,7,35,0.166666666666667,0,3,4,1,0
69,F,None,4,20,0.166666666666667,4,1,2,1,1
69,F,None,4,20,0.166666666666667,4,1,2,1,1
69,F,None,4,20,0.166666666666667,4,2,3,1,0
69,F,None,4,20,0.166666666666667,4,1,2,1,1
69,F,None,4,20,0.166666666666667,4,1,2,1,1
69,F,None,4,20,0.166666666666667,4,2,3,1,1
69,F,None,4,20,0.166666666666667,4,2,3,1,1
69,F,None,4,20,0.166666666666667,4,3,4,1,1
69,F,None,4,20,0.166666666666667,4,3,4,1,0
69,F,None,4,20,0.166666666666667,4,2,3,1,1
69,F,None,4,20,0.166666666666667,4,2,3,1,0
69,F,None,4,20,0.166666666666667,4,1,2,1,1
69,F,None,4,20,0.166666666666667,4,1,2,1,1
69,F,None,4,20,0.166666666666667,4,2,3,1,1
69,F,None,4,20,0.166666666666667,4,2,3,1,1
69,F,None,4,20,0.166666666666667,4,3,4,1,1
69,F,None,4,20,0.166666666666667,4,3,4,1,1
69,F,None,4,20,0.166666666666667,4,4,5,1,1
69,F,None,4,20,0.166666666666667,4,4,5,1,1
69,F,None,4,20,0.166666666666667,4,5,6,1,0
69,F,None,4,20,0.166666666666667,4,4,5,1,1
69,F,None,4,20,0.166666666666667,4,4,5,1,1
69,F,None,4,20,0.166666666666667,4,5,6,1,1
69,F,None,4,20,0.166666666666667,4,5,6,1,1
69,F,None,4,20,0.166666666666667,4,6,7,1,1
69,F,None,4,20,0.166666666666667,4,6,7,1,0
69,F,None,4,20,0.166666666666667,4,5,6,1,1
69,F,None,4,20,0.166666666666667,4,5,6,1,0
69,F,None,4,20,0.166666666666667,4,4,5,1,0
69,F,None,4,20,0.166666666666667,4,3,4,1,0
70,F,Some,6,35,0.166666666666667,2,1,2,1,1
70,F,Some,6,35,0.166666666666667,2,1,2,1,1
70,F,Some,6,35,0.166666666666667,2,2,3,1,1
70,F,Some,6,35,0.166666666666667,2,2,3,1,1
70,F,Some,6,35,0.166666666666667,2,3,4,1,1
70,F,Some,6,35,0.166666666666667,2,3,4,1,1
70,F,Some,6,35,0.166666666666667,2,4,5,1,1
70,F,Some,6,35,0.166666666666667,2,4,5,1,1
70,F,Some,6,35,0.166666666666667,2,5,6,1,1
70,F,Some,6,35,0.166666666666667,2,5,6,1,1
70,F,Some,6,35,0.166666666666667,2,6,7,1,1
70,F,Some,6,35,0.166666666666667,2,6,7,1,1
70,F,Some,6,35,0.166666666666667,2,7,8,1,1
70,F,Some,6,35,0.166666666666667,2,7,8,1,1
70,F,Some,6,35,0.166666666666667,2,8,9,1,0
70,F,Some,6,35,0.166666666666667,2,7,8,1,1
70,F,Some,6,35,0.166666666666667,2,7,8,1,1
70,F,Some,6,35,0.166666666666667,2,8,9,1,0
70,F,Some,6,35,0.166666666666667,2,7,8,1,1
70,F,Some,6,35,0.166666666666667,2,7,8,1,1
70,F,Some,6,35,0.166666666666667,2,8,9,1,1
70,F,Some,6,35,0.166666666666667,2,8,9,1,0
70,F,Some,6,35,0.166666666666667,2,7,8,1,1
70,F,Some,6,35,0.166666666666667,2,7,8,1,1
70,F,Some,6,35,0.166666666666667,2,8,9,1,1
70,F,Some,6,35,0.166666666666667,2,8,9,1,1
70,F,Some,6,35,0.166666666666667,2,9,10,1,1
70,F,Some,6,35,0.166666666666667,2,9,10,1,0
70,F,Some,6,35,0.166666666666667,2,8,9,1,1
70,F,Some,6,35,0.166666666666667,2,8,9,1,0
71,F,None,7,48,0.083333333333333,0,1,2,1,1
71,F,None,7,48,0.083333333333333,0,1,2,1,1
71,F,None,7,48,0.083333333333333,0,1,2,1,1
71,F,None,7,48,0.083333333333333,0,1,2,1,1
71,F,None,7,48,0.083333333333333,0,2,3,1,0
71,F,None,7,48,0.083333333333333,0,1,2,1,1
71,F,None,7,48,0.083333333333333,0,1,2,1,1
71,F,None,7,48,0.083333333333333,0,2,3,1,1
71,F,None,7,48,0.083333333333333,0,2,3,1,1
71,F,None,7,48,0.083333333333333,0,3,4,1,0
71,F,None,7,48,0.083333333333333,0,2,3,1,1
71,F,None,7,48,0.083333333333333,0,2,3,1,1
71,F,None,7,48,0.083333333333333,0,3,4,1,0
71,F,None,7,48,0.083333333333333,0,2,3,1,1
71,F,None,7,48,0.083333333333333,0,2,3,1,1
71,F,None,7,48,0.083333333333333,0,3,4,1,1
71,F,None,7,48,0.083333333333333,0,3,4,1,1
71,F,None,7,48,0.083333333333333,0,4,5,1,0
71,F,None,7,48,0.083333333333333,0,3,4,1,1
71,F,None,7,48,0.083333333333333,0,3,4,1,0
71,F,None,7,48,0.083333333333333,0,2,3,1,0
71,F,None,7,48,0.083333333333333,0,1,2,1,1
71,F,None,7,48,0.083333333333333,0,1,2,1,1
71,F,None,7,48,0.083333333333333,0,1,2,1,1
71,F,None,7,48,0.083333333333333,0,1,2,1,1
71,F,None,7,48,0.083333333333333,0,1,2,1,1
71,F,None,7,48,0.083333333333333,0,1,2,1,1
71,F,None,7,48,0.083333333333333,0,1,2,1,1
71,F,None,7,48,0.083333333333333,0,2,3,1,1
71,F,None,7,48,0.083333333333333,0,2,3,1,0
72,F,Some,8,67,0.166666666666667,0,1,2,1,1
72,F,Some,8,67,0.166666666666667,0,1,2,1,1
72,F,Some,8,67,0.166666666666667,0,2,3,1,0
72,F,Some,8,67,0.166666666666667,0,1,2,1,1
72,F,Some,8,67,0.166666666666667,0,1,2,1,1
72,F,Some,8,67,0.166666666666667,0,2,3,1,1
72,F,Some,8,67,0.166666666666667,0,2,3,1,1
72,F,Some,8,67,0.166666666666667,0,3,4,1,1
72,F,Some,8,67,0.166666666666667,0,3,4,1,0
72,F,Some,8,67,0.166666666666667,0,2,3,1,0
72,F,Some,8,67,0.166666666666667,0,1,2,1,1
72,F,Some,8,67,0.166666666666667,0,1,2,1,1
72,F,Some,8,67,0.166666666666667,0,2,3,1,1
72,F,Some,8,67,0.166666666666667,0,2,3,1,1
72,F,Some,8,67,0.166666666666667,0,3,4,1,0
72,F,Some,8,67,0.166666666666667,0,2,3,1,1
72,F,Some,8,67,0.166666666666667,0,2,3,1,1
72,F,Some,8,67,0.166666666666667,0,3,4,1,1
72,F,Some,8,67,0.166666666666667,0,3,4,1,1
72,F,Some,8,67,0.166666666666667,0,4,5,1,1
72,F,Some,8,67,0.166666666666667,0,4,5,1,0
72,F,Some,8,67,0.166666666666667,0,3,4,1,1
72,F,Some,8,67,0.166666666666667,0,3,4,1,1
72,F,Some,8,67,0.166666666666667,0,4,5,1,1
72,F,Some,8,67,0.166666666666667,0,4,5,1,0
72,F,Some,8,67,0.166666666666667,0,3,4,1,1
72,F,Some,8,67,0.166666666666667,0,3,4,1,1
72,F,Some,8,67,0.166666666666667,0,4,5,1,0
72,F,Some,8,67,0.166666666666667,0,3,4,1,0
72,F,Some,8,67,0.166666666666667,0,2,3,1,0
73,F,Some,4,16,0.25,5,1,2,1,1
73,F,Some,4,16,0.25,5,1,2,1,1
73,F,Some,4,16,0.25,5,2,3,1,1
73,F,Some,4,16,0.25,5,2,3,1,1
73,F,Some,4,16,0.25,5,3,4,1,1
73,F,Some,4,16,0.25,5,3,4,1,1
73,F,Some,4,16,0.25,5,4,5,1,1
73,F,Some,4,16,0.25,5,4,5,1,1
73,F,Some,4,16,0.25,5,5,6,1,1
73,F,Some,4,16,0.25,5,5,6,1,0
73,F,Some,4,16,0.25,5,4,5,1,0
73,F,Some,4,16,0.25,5,3,4,1,1
73,F,Some,4,16,0.25,5,3,4,1,1
73,F,Some,4,16,0.25,5,4,5,1,1
73,F,Some,4,16,0.25,5,4,5,1,1
73,F,Some,4,16,0.25,5,5,6,1,0
73,F,Some,4,16,0.25,5,4,5,1,1
73,F,Some,4,16,0.25,5,4,5,1,1
73,F,Some,4,16,0.25,5,5,6,1,1
73,F,Some,4,16,0.25,5,5,6,1,1
73,F,Some,4,16,0.25,5,6,7,1,1
73,F,Some,4,16,0.25,5,6,7,1,1
73,F,Some,4,16,0.25,5,7,8,1,0
73,F,Some,4,16,0.25,5,6,7,1,0
73,F,Some,4,16,0.25,5,5,6,1,1
73,F,Some,4,16,0.25,5,5,6,1,1
73,F,Some,4,16,0.25,5,6,7,1,0
73,F,Some,4,16,0.25,5,5,6,1,1
73,F,Some,4,16,0.25,5,5,6,1,1
73,F,Some,4,16,0.25,5,6,7,1,0
74,F,None,9,22,0.166666666666667,2,1,2,1,1
74,F,None,9,22,0.166666666666667,2,1,2,1,1
74,F,None,9,22,0.166666666666667,2,2,3,1,1
74,F,None,9,22,0.166666666666667,2,2,3,1,1
74,F,None,9,22,0.166666666666667,2,3,4,1,1
74,F,None,9,22,0.166666666666667,2,3,4,1,1
74,F,None,9,22,0.166666666666667,2,4,5,1,0
74,F,None,9,22,0.166666666666667,2,3,4,1,1
74,F,None,9,22,0.166666666666667,2,3,4,1,1
74,F,None,9,22,0.166666666666667,2,4,5,1,1
74,F,None,9,22,0.166666666666667,2,4,5,1,0
74,F,None,9,22,0.166666666666667,2,3,4,1,1
74,F,None,9,22,0.166666666666667,2,3,4,1,1
74,F,None,9,22,0.166666666666667,2,4,5,1,1
74,F,None,9,22,0.166666666666667,2,4,5,1,1
74,F,None,9,22,0.166666666666667,2,5,6,1,1
74,F,None,9,22,0.166666666666667,2,5,6,1,1
74,F,None,9,22,0.166666666666667,2,6,7,1,1
74,F,None,9,22,0.166666666666667,2,6,7,1,1
74,F,None,9,22,0.166666666666667,2,7,8,1,1
74,F,None,9,22,0.166666666666667,2,7,8,1,0
74,F,None,9,22,0.166666666666667,2,6,7,1,0
74,F,None,9,22,0.166666666666667,2,5,6,1,1
74,F,None,9,22,0.166666666666667,2,5,6,1,1
74,F,None,9,22,0.166666666666667,2,6,7,1,1
74,F,None,9,22,0.166666666666667,2,6,7,1,1
74,F,None,9,22,0.166666666666667,2,7,8,1,0
74,F,None,9,22,0.166666666666667,2,6,7,1,1
74,F,None,9,22,0.166666666666667,2,6,7,1,0
74,F,None,9,22,0.166666666666667,2,5,6,1,0
75,F,Some,10,31,0,0,1,2,1,1
75,F,Some,10,31,0,0,1,2,1,1
75,F,Some,10,31,0,0,2,3,1,1
75,F,Some,10,31,0,0,2,3,1,1
75,F,Some,10,31,0,0,3,4,1,1
75,F,Some,10,31,0,0,3,4,1,1
75,F,Some,10,31,0,0,4,5,1,1
75,F,Some,10,31,0,0,4,5,1,1
75,F,Some,10,31,0,0,5,6,1,1
75,F,Some,10,31,0,0,5,6,1,0
75,F,Some,10,31,0,0,4,5,1,1
75,F,Some,10,31,0,0,4,5,1,1
75,F,Some,10,31,0,0,5,6,1,0
75,F,Some,10,31,0,0,4,5,1,1
75,F,Some,10,31,0,0,4,5,1,1
75,F,Some,10,31,0,0,5,6,1,1
75,F,Some,10,31,0,0,5,6,1,1
75,F,Some,10,31,0,0,6,7,1,1
75,F,Some,10,31,0,0,6,7,1,0
75,F,Some,10,31,0,0,5,6,1,1
75,F,Some,10,31,0,0,5,6,1,0
75,F,Some,10,31,0,0,4,5,1,0
75,F,Some,10,31,0,0,3,4,1,1
75,F,Some,10,31,0,0,3,4,1,1
75,F,Some,10,31,0,0,4,5,1,1
75,F,Some,10,31,0,0,4,5,1,1
75,F,Some,10,31,0,0,5,6,1,0
75,F,Some,10,31,0,0,4,5,1,1
75,F,Some,10,31,0,0,4,5,1,1
75,F,Some,10,31,0,0,5,6,1,0
76,F,Some,8,40,0.166666666666667,0,1,2,1,1
76,F,Some,8,40,0.166666666666667,0,1,2,1,1
76,F,Some,8,40,0.166666666666667,0,2,3,1,1
76,F,Some,8,40,0.166666666666667,0,2,3,1,1
76,F,Some,8,40,0.166666666666667,0,3,4,1,1
76,F,Some,8,40,0.166666666666667,0,3,4,1,1
76,F,Some,8,40,0.166666666666667,0,4,5,1,0
76,F,Some,8,40,0.166666666666667,0,3,4,1,0
76,F,Some,8,40,0.166666666666667,0,2,3,1,1
76,F,Some,8,40,0.166666666666667,0,2,3,1,0
76,F,Some,8,40,0.166666666666667,0,1,2,1,1
76,F,Some,8,40,0.166666666666667,0,1,2,1,1
76,F,Some,8,40,0.166666666666667,0,2,3,1,1
76,F,Some,8,40,0.166666666666667,0,2,3,1,1
76,F,Some,8,40,0.166666666666667,0,3,4,1,1
76,F,Some,8,40,0.166666666666667,0,3,4,1,1
76,F,Some,8,40,0.166666666666667,0,4,5,1,1
76,F,Some,8,40,0.166666666666667,0,4,5,1,0
76,F,Some,8,40,0.166666666666667,0,3,4,1,1
76,F,Some,8,40,0.166666666666667,0,3,4,1,1
76,F,Some,8,40,0.166666666666667,0,4,5,1,1
76,F,Some,8,40,0.166666666666667,0,4,5,1,1
76,F,Some,8,40,0.166666666666667,0,5,6,1,0
76,F,Some,8,40,0.166666666666667,0,4,5,1,0
76,F,Some,8,40,0.166666666666667,0,3,4,1,0
76,F,Some,8,40,0.166666666666667,0,2,3,1,1
