dataset,Subject,SubjCode,Type,TypeCode,n1,n2,nsmall,nlarge,Accuracy,Updating,Loops,Trial,L,C,R,age
Barnardlong,Pearl,5,Simultaneous,1,2,3,2,3,1,1,,7,,2,3,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,3,2,3,1,1,,14,2,,3,Adults
Barnardlong,Pearl,5,Simultaneous,1,3,2,2,3,1,1,,24,,3,2,Adults
Barnardlong,Pearl,5,Simultaneous,1,3,2,2,3,1,1,,22,3,,2,Adults
Barnardlong,Pearl,5,Simultaneous,1,4,2,2,4,0,1,,20,4,,2,Adults
Barnardlong,Pearl,5,Simultaneous,1,4,2,2,4,0,1,,26,4,,2,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,4,2,4,1,1,,15,2,4,,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,4,2,4,1,1,,13,2,,4,Adults
Barnardlong,Pearl,5,Simultaneous,1,4,2,2,4,1,1,,13,4,,2,Adults
Barnardlong,Pearl,5,Simultaneous,1,4,2,2,4,1,1,,30,4,,2,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,4,2,4,1,1,,31,,2,4,Adults
Barnardlong,Pearl,5,Simultaneous,1,5,2,2,5,0,1,,23,5,2,,Adults
Barnardlong,Pearl,5,Simultaneous,1,5,2,2,5,1,1,,13,5,2,,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,5,2,5,1,1,,32,2,,5,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,6,2,6,1,1,,12,2,6,,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,6,2,6,1,1,,22,2,6,,Adults
Barnardlong,Pearl,5,Simultaneous,1,7,2,2,7,1,1,,8,7,2,,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,7,2,7,1,1,,12,2,,7,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,8,2,8,1,1,,15,2,,8,Adults
Barnardlong,Pearl,5,Simultaneous,1,8,2,2,8,1,1,,16,8,,2,Adults
Barnardlong,Pearl,5,Simultaneous,1,3,4,3,4,0,1,,8,3,,4,Adults
Barnardlong,Pearl,5,Simultaneous,1,4,3,3,4,0,1,,13,4,,3,Adults
Barnardlong,Pearl,5,Simultaneous,1,3,4,3,4,1,1,,6,3,4,,Adults
Barnardlong,Pearl,5,Simultaneous,1,4,3,3,4,1,1,,12,,4,3,Adults
Barnardlong,Pearl,5,Simultaneous,1,3,4,3,4,1,1,,14,,3,4,Adults
Barnardlong,Pearl,5,Simultaneous,1,4,3,3,4,1,1,,28,,4,3,Adults
Barnardlong,Pearl,5,Simultaneous,1,3,4,3,4,1,1,,29,3,,4,Adults
Barnardlong,Pearl,5,Simultaneous,1,4,3,3,4,1,1,,32,,4,3,Adults
Barnardlong,Pearl,5,Simultaneous,1,5,3,3,5,1,1,,15,5,3,,Adults
Barnardlong,Pearl,5,Simultaneous,1,3,5,3,5,1,1,,5,3,,5,Adults
Barnardlong,Pearl,5,Simultaneous,1,5,3,3,5,1,1,,23,,5,3,Adults
Barnardlong,Pearl,5,Simultaneous,1,6,3,3,6,1,1,,22,6,3,,Adults
Barnardlong,Pearl,5,Simultaneous,1,3,6,3,6,1,1,,17,,3,6,Adults
Barnardlong,Pearl,5,Simultaneous,1,7,3,3,7,0,1,,22,7,3,,Adults
Barnardlong,Pearl,5,Simultaneous,1,3,7,3,7,1,1,,5,3,,7,Adults
Barnardlong,Pearl,5,Simultaneous,1,3,7,3,7,1,1,,12,3,,7,Adults
Barnardlong,Pearl,5,Simultaneous,1,4,7,4,7,0,1,,12,4,7,,Adults
Barnardlong,Pearl,5,Simultaneous,1,7,4,4,7,0,1,,28,7,,4,Adults
Barnardlong,Pearl,5,Simultaneous,1,4,7,4,7,1,1,,9,,4,7,Adults
Barnardlong,Pearl,5,Simultaneous,1,5,6,5,6,1,1,,8,5,6,,Adults
Barnardlong,Pearl,5,Simultaneous,1,6,5,5,6,1,1,,8,6,5,,Adults
Barnardlong,Pearl,5,Simultaneous,1,6,5,5,6,1,1,,12,,6,5,Adults
Barnardlong,Pearl,5,Simultaneous,1,5,6,5,6,1,1,,22,5,,6,Adults
Barnardlong,Pearl,5,Simultaneous,1,5,6,5,6,1,1,,33,5,,6,Adults
Barnardlong,Pearl,5,Simultaneous,1,7,5,5,7,0,1,,24,7,5,,Adults
Barnardlong,Pearl,5,Simultaneous,1,7,5,5,7,0,1,,27,,7,5,Adults
Barnardlong,Pearl,5,Simultaneous,1,7,5,5,7,1,1,,7,7,,5,Adults
Barnardlong,Pearl,5,Simultaneous,1,7,5,5,7,1,1,,9,7,,5,Adults
Barnardlong,Pearl,5,Simultaneous,1,7,5,5,7,1,1,,21,,7,5,Adults
Barnardlong,Pearl,5,Simultaneous,1,7,5,5,7,1,1,,25,7,,5,Adults
Barnardlong,Pearl,5,Simultaneous,1,7,5,5,7,1,1,,33,7,,5,Adults
Barnardlong,Pearl,5,Simultaneous,1,8,5,5,8,0,1,,23,8,5,,Adults
Barnardlong,Pearl,5,Simultaneous,1,8,5,5,8,0,1,,23,8,5,,Adults
Barnardlong,Pearl,5,Simultaneous,1,8,5,5,8,0,1,,7,,8,5,Adults
Barnardlong,Pearl,5,Simultaneous,1,5,8,5,8,1,1,,6,5,8,,Adults
Barnardlong,Pearl,5,Simultaneous,1,5,8,5,8,1,1,,17,5,8,,Adults
Barnardlong,Pearl,5,Simultaneous,1,5,8,5,8,1,1,,27,5,8,,Adults
Barnardlong,Pearl,5,Simultaneous,1,5,8,5,8,1,1,,5,5,8,,Adults
Barnardlong,Pearl,5,Simultaneous,1,8,5,5,8,1,1,,6,,8,5,Adults
Barnardlong,Pearl,5,Simultaneous,1,5,8,5,8,1,1,,28,,5,8,Adults
Barnardlong,Pearl,5,Simultaneous,1,5,8,5,8,1,1,,33,,5,8,Adults
Barnardlong,Pearl,5,Simultaneous,1,7,6,6,7,1,1,,10,7,6,,Adults
Barnardlong,Pearl,5,Simultaneous,1,6,7,6,7,1,1,,9,6,,7,Adults
Barnardlong,Pearl,5,Simultaneous,1,6,7,6,7,1,1,,20,,6,7,Adults
Barnardlong,Pearl,5,Simultaneous,1,6,7,6,7,1,1,,21,6,,7,Adults
Barnardlong,Pearl,5,Simultaneous,1,6,7,6,7,1,1,,10,6,,7,Adults
Barnardlong,Pearl,5,Simultaneous,1,6,8,6,8,0,1,,29,,6,8,Adults
Barnardlong,Pearl,5,Simultaneous,1,8,6,6,8,0,1,,27,,8,6,Adults
Barnardlong,Pearl,5,Simultaneous,1,8,6,6,8,0,1,,32,8,,6,Adults
Barnardlong,Pearl,5,Simultaneous,1,8,6,6,8,1,1,,32,8,6,,Adults
Barnardlong,Pearl,5,Simultaneous,1,6,8,6,8,1,1,,7,,6,8,Adults
Barnardlong,Pearl,5,Simultaneous,1,6,8,6,8,1,1,,15,,6,8,Adults
Barnardlong,Pearl,5,Simultaneous,1,8,6,6,8,1,1,,26,,8,6,Adults
Barnardlong,Pearl,5,Simultaneous,1,8,7,7,8,0,1,,19,8,7,,Adults
Barnardlong,Pearl,5,Simultaneous,1,7,8,7,8,0,1,,16,,7,8,Adults
Barnardlong,Pearl,5,Simultaneous,1,8,7,7,8,0,1,,27,8,,7,Adults
Barnardlong,Pearl,5,Simultaneous,1,7,8,7,8,1,1,,26,7,8,,Adults
Barnardlong,Pearl,5,Simultaneous,1,7,8,7,8,1,1,,30,7,8,,Adults
Barnardlong,Pearl,5,Simultaneous,1,8,7,7,8,1,1,,11,8,,7,Adults
Barnardlong,Pearl,5,Simultaneous,1,8,7,7,8,1,1,,14,,8,7,Adults
Barnardlong,Pearl,5,Simultaneous,1,4,5,4,5,0,1,,31,,4,5,Adults
Barnardlong,Pearl,5,Simultaneous,1,4,5,4,5,1,1,,5,4,5,,Adults
Barnardlong,Pearl,5,Simultaneous,1,4,5,4,5,1,1,,28,4,,5,Adults
Barnardlong,Pearl,5,Simultaneous,1,6,4,4,6,1,1,,5,,6,4,Adults
Barnardlong,Pearl,5,Simultaneous,1,6,4,4,6,1,1,,10,,6,4,Adults
Barnardlong,Pearl,5,Simultaneous,1,4,6,4,6,1,1,,24,,4,6,Adults
Barnardlong,Pearl,5,Simultaneous,1,8,4,4,8,1,1,,20,,8,4,Adults
Barnardlong,Pearl,5,Simultaneous,1,8,4,4,8,1,1,,31,8,,4,Adults
Barnardlong,Pearl,5,Simultaneous,1,8,3,3,8,1,1,,16,8,,3,Adults
Barnardlong,Pearl,5,Simultaneous,1,3,8,3,8,1,1,,29,3,,8,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,0,1,,4,2,1,,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,1,1,,3,1,,2,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,17,,2,1,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,24,2,,1,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,0,1,,17,1,2,,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,0,1,,1,,2,1,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,18,2,1,,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,2,2,,1,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,1,1,,20,,1,2,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,33,2,,1,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,0,1,,4,1,,2,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,1,1,,1,1,2,,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,1,1,,17,1,2,,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,14,2,,1,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,0,1,,14,1,2,,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,0,1,,18,1,2,,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,0,1,,29,,1,2,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,1,1,,4,1,2,,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,1,2,,1,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,15,2,,1,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,1,1,,23,,1,2,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,0,1,,21,2,1,,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,1,2,1,,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,33,2,1,,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,3,,2,1,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,1,1,,8,1,,2,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,23,,2,1,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,26,,2,1,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,1,1,,32,1,,2,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,0,1,,20,2,1,,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,0,1,,10,2,,1,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,0,1,,27,,2,1,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,1,1,,19,1,2,,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,1,1,,1,,1,2,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,3,,2,1,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,13,2,,1,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,1,1,,32,1,,2,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,0,1,,12,1,2,,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,0,1,,1,,1,2,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,0,1,,20,2,,1,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,2,2,1,,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,5,2,,1,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,1,1,,9,,1,2,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,28,,2,1,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,0,1,,4,2,1,,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,1,1,,16,1,2,,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,1,1,,1,,1,2,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,19,2,,1,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,1,1,,21,1,,2,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,32,2,1,,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,1,1,,1,1,,2,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,3,2,,1,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,19,,2,1,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,1,1,,2,1,2,,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,1,1,,23,,1,2,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,1,2,,1,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,1,1,,6,,1,2,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,17,,2,1,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,0,1,,3,2,1,,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,0,1,,2,1,,2,Adults
Barnardlong,Pearl,5,Simultaneous,1,1,2,1,2,1,1,,26,1,2,,Adults
Barnardlong,Pearl,5,Simultaneous,1,2,1,1,2,1,1,,33,,2,1,Adults
Barnardlong,Ursala,8,Sequential,2,1,3,1,3,0,4,,11,1,3,,Adults
Barnardlong,Ursala,8,Sequential,2,3,1,1,3,0,4,,29,3,1,,Adults
Barnardlong,Ursala,8,Sequential,2,3,1,1,3,0,4,,33,,3,1,Adults
Barnardlong,Ursala,8,Sequential,2,1,3,1,3,1,4,,16,1,3,,Adults
Barnardlong,Ursala,8,Sequential,2,1,3,1,3,1,4,,21,1,,3,Adults
Barnardlong,Ursala,8,Sequential,2,1,3,1,3,1,4,,12,,1,3,Adults
Barnardlong,Ursala,8,Sequential,2,1,4,1,4,0,5,,14,1,4,,Adults
Barnardlong,Ursala,8,Sequential,2,4,1,1,4,0,5,,15,4,,1,Adults
Barnardlong,Ursala,8,Sequential,2,1,4,1,4,1,5,,29,1,4,,Adults
Barnardlong,Ursala,8,Sequential,2,1,4,1,4,1,5,,30,1,,4,Adults
Barnardlong,Ursala,8,Sequential,2,4,1,1,4,1,5,,18,,4,1,Adults
Barnardlong,Ursala,8,Sequential,2,5,1,1,5,1,6,,4,5,1,,Adults
Barnardlong,Ursala,8,Sequential,2,5,1,1,5,1,6,,20,5,,1,Adults
Barnardlong,Ursala,8,Sequential,2,5,1,1,5,1,6,,23,5,,1,Adults
Barnardlong,Ursala,8,Sequential,2,5,1,1,5,1,6,,32,5,,1,Adults
Barnardlong,Ursala,8,Sequential,2,1,5,1,5,1,6,,6,1,,5,Adults
Barnardlong,Ursala,8,Sequential,2,1,6,1,6,0,7,,33,,1,6,Adults
Barnardlong,Ursala,8,Sequential,2,6,1,1,6,0,7,,25,6,1,,Adults
Barnardlong,Ursala,8,Sequential,2,1,6,1,6,1,7,,32,1,6,,Adults
Barnardlong,Ursala,8,Sequential,2,1,6,1,6,1,7,,6,1,6,,Adults
Barnardlong,Ursala,8,Sequential,2,1,6,1,6,1,7,,9,1,6,,Adults
Barnardlong,Ursala,8,Sequential,2,1,6,1,6,1,7,,21,,1,6,Adults
Barnardlong,Ursala,8,Sequential,2,6,1,1,6,1,7,,14,,6,1,Adults
Barnardlong,Ursala,8,Sequential,2,7,1,1,7,0,8,,13,7,1,,Adults
Barnardlong,Ursala,8,Sequential,2,7,1,1,7,1,8,,17,7,1,,Adults
Barnardlong,Ursala,8,Sequential,2,1,7,1,7,1,8,,4,,1,7,Adults
Barnardlong,Ursala,8,Sequential,2,1,7,1,7,1,8,,14,,1,7,Adults
Barnardlong,Ursala,8,Sequential,2,8,1,1,8,1,9,,25,8,1,,Adults
Barnardlong,Ursala,8,Sequential,2,8,1,1,8,1,9,,29,,8,1,Adults
Barnardlong,Ursala,8,Sequential,2,8,1,1,8,1,9,,7,,8,1,Adults
Barnardlong,Ursala,8,Sequential,2,1,8,1,8,1,9,,28,1,,8,Adults
Barnardlong,Ursala,8,Sequential,2,3,2,2,3,0,5,,25,,3,2,Adults
Barnardlong,Ursala,8,Sequential,2,3,2,2,3,1,5,,11,3,2,,Adults
Barnardlong,Ursala,8,Sequential,2,3,2,2,3,1,5,,22,3,2,,Adults
Barnardlong,Ursala,8,Sequential,2,2,3,2,3,1,5,,15,,2,3,Adults
Barnardlong,Ursala,8,Sequential,2,2,3,2,3,1,5,,18,2,,3,Adults
Barnardlong,Ursala,8,Sequential,2,3,2,2,3,1,5,,30,3,,2,Adults
Barnardlong,Ursala,8,Sequential,2,3,2,2,3,1,5,,18,3,,2,Adults
Barnardlong,Ursala,8,Sequential,2,3,2,2,3,1,5,,25,3,,2,Adults
Barnardlong,Ursala,8,Sequential,2,2,3,2,3,1,5,,8,,2,3,Adults
Barnardlong,Ursala,8,Sequential,2,2,4,2,4,0,6,,19,2,4,,Adults
Barnardlong,Ursala,8,Sequential,2,2,4,2,4,0,6,,28,2,,4,Adults
Barnardlong,Ursala,8,Sequential,2,4,2,2,4,0,6,,33,,4,2,Adults
Barnardlong,Ursala,8,Sequential,2,4,2,2,4,0,6,,18,4,,2,Adults
Barnardlong,Ursala,8,Sequential,2,4,2,2,4,1,6,,12,4,2,,Adults
Barnardlong,Ursala,8,Sequential,2,4,2,2,4,1,6,,8,4,2,,Adults
Barnardlong,Ursala,8,Sequential,2,2,4,2,4,1,6,,29,,2,4,Adults
Barnardlong,Ursala,8,Sequential,2,2,4,2,4,1,6,,6,2,,4,Adults
Barnardlong,Ursala,8,Sequential,2,2,4,2,4,1,6,,16,2,,4,Adults
Barnardlong,Ursala,8,Sequential,2,4,2,2,4,1,6,,28,4,,2,Adults
Barnardlong,Ursala,8,Sequential,2,2,4,2,4,1,6,,31,,2,4,Adults
Barnardlong,Ursala,8,Sequential,2,2,4,2,4,1,6,,17,,2,4,Adults
Barnardlong,Ursala,8,Sequential,2,5,2,2,5,0,7,,9,5,,2,Adults
Barnardlong,Ursala,8,Sequential,2,5,2,2,5,0,7,,30,,5,2,Adults
Barnardlong,Ursala,8,Sequential,2,2,6,2,6,0,8,,15,2,6,,Adults
Barnardlong,Ursala,8,Sequential,2,6,2,2,6,1,8,,17,6,2,,Adults
Barnardlong,Ursala,8,Sequential,2,7,2,2,7,0,9,,27,7,,2,Adults
Barnardlong,Ursala,8,Sequential,2,2,7,2,7,1,9,,11,2,,7,Adults
Barnardlong,Ursala,8,Sequential,2,8,2,2,8,1,10,,22,8,,2,Adults
Barnardlong,Ursala,8,Sequential,2,8,2,2,8,1,10,,24,,8,2,Adults
Barnardlong,Ursala,8,Sequential,2,3,4,3,4,0,7,,18,,3,4,Adults
Barnardlong,Ursala,8,Sequential,2,3,4,3,4,1,7,,17,,3,4,Adults
Barnardlong,Ursala,8,Sequential,2,4,3,3,4,1,7,,22,4,,3,Adults
Barnardlong,Ursala,8,Sequential,2,3,4,3,4,1,7,,10,3,,4,Adults
Barnardlong,Ursala,8,Sequential,2,5,3,3,5,0,8,,32,,5,3,Adults
Barnardlong,Ursala,8,Sequential,2,3,5,3,5,1,8,,28,,3,5,Adults
Barnardlong,Ursala,8,Sequential,2,3,5,3,5,1,8,,17,3,,5,Adults
Barnardlong,Ursala,8,Sequential,2,3,5,3,5,1,8,,13,3,,5,Adults
Barnardlong,Ursala,8,Sequential,2,6,3,3,6,1,9,,26,6,,3,Adults
Barnardlong,Ursala,8,Sequential,2,6,3,3,6,1,9,,15,6,,3,Adults
Barnardlong,Ursala,8,Sequential,2,3,7,3,7,1,10,,13,3,7,,Adults
Barnardlong,Ursala,8,Sequential,2,3,7,3,7,1,10,,17,3,,7,Adults
Barnardlong,Ursala,8,Sequential,2,4,7,4,7,0,11,,25,,4,7,Adults
Barnardlong,Ursala,8,Sequential,2,6,5,5,6,0,11,,7,6,,5,Adults
Barnardlong,Ursala,8,Sequential,2,5,6,5,6,1,11,,30,5,,6,Adults
Barnardlong,Ursala,8,Sequential,2,7,5,5,7,0,12,,15,7,5,,Adults
Barnardlong,Ursala,8,Sequential,2,5,7,5,7,0,12,,29,,5,7,Adults
Barnardlong,Ursala,8,Sequential,2,7,5,5,7,0,12,,16,,7,5,Adults
Barnardlong,Ursala,8,Sequential,2,5,7,5,7,1,12,,6,5,7,,Adults
Barnardlong,Ursala,8,Sequential,2,7,5,5,7,1,12,,14,,7,5,Adults
Barnardlong,Ursala,8,Sequential,2,7,5,5,7,1,12,,19,7,,5,Adults
Barnardlong,Ursala,8,Sequential,2,5,7,5,7,1,12,,12,5,,7,Adults
Barnardlong,Ursala,8,Sequential,2,5,8,5,8,0,13,,19,5,8,,Adults
Barnardlong,Ursala,8,Sequential,2,5,8,5,8,0,13,,14,5,8,,Adults
Barnardlong,Ursala,8,Sequential,2,5,8,5,8,0,13,,14,5,8,,Adults
Barnardlong,Ursala,8,Sequential,2,5,8,5,8,0,13,,20,5,8,,Adults
Barnardlong,Ursala,8,Sequential,2,8,5,5,8,0,13,,21,8,,5,Adults
Barnardlong,Ursala,8,Sequential,2,8,5,5,8,1,13,,13,8,5,,Adults
Barnardlong,Ursala,8,Sequential,2,8,5,5,8,1,13,,5,,8,5,Adults
Barnardlong,Ursala,8,Sequential,2,5,8,5,8,1,13,,25,5,,8,Adults
Barnardlong,Ursala,8,Sequential,2,6,7,6,7,0,13,,11,6,7,,Adults
Barnardlong,Ursala,8,Sequential,2,6,7,6,7,0,13,,19,6,7,,Adults
Barnardlong,Ursala,8,Sequential,2,6,7,6,7,0,13,,22,6,7,,Adults
Barnardlong,Ursala,8,Sequential,2,6,7,6,7,0,13,,28,,6,7,Adults
Barnardlong,Ursala,8,Sequential,2,7,6,6,7,0,13,,9,7,6,,Adults
Barnardlong,Ursala,8,Sequential,2,7,6,6,7,0,13,,9,7,,6,Adults
Barnardlong,Ursala,8,Sequential,2,7,6,6,7,1,13,,14,,7,6,Adults
Barnardlong,Ursala,8,Sequential,2,6,7,6,7,1,13,,18,6,,7,Adults
Barnardlong,Ursala,8,Sequential,2,6,7,6,7,1,13,,12,6,,7,Adults
Barnardlong,Ursala,8,Sequential,2,6,7,6,7,1,13,,11,6,,7,Adults
Barnardlong,Ursala,8,Sequential,2,6,7,6,7,1,13,,30,,6,7,Adults
Barnardlong,Ursala,8,Sequential,2,8,6,6,8,0,14,,31,8,6,,Adults
Barnardlong,Ursala,8,Sequential,2,8,6,6,8,0,14,,7,,8,6,Adults
Barnardlong,Ursala,8,Sequential,2,6,8,6,8,1,14,,18,6,8,,Adults
Barnardlong,Ursala,8,Sequential,2,8,6,6,8,1,14,,10,,8,6,Adults
Barnardlong,Ursala,8,Sequential,2,6,8,6,8,1,14,,21,,6,8,Adults
Barnardlong,Ursala,8,Sequential,2,8,7,7,8,0,15,,6,8,7,,Adults
Barnardlong,Ursala,8,Sequential,2,8,7,7,8,0,15,,12,8,7,,Adults
Barnardlong,Ursala,8,Sequential,2,7,8,7,8,0,15,,24,,7,8,Adults
Barnardlong,Ursala,8,Sequential,2,8,7,7,8,0,15,,33,,8,7,Adults
Barnardlong,Ursala,8,Sequential,2,8,7,7,8,0,15,,4,,8,7,Adults
Barnardlong,Ursala,8,Sequential,2,8,7,7,8,1,15,,11,8,7,,Adults
Barnardlong,Ursala,8,Sequential,2,8,7,7,8,1,15,,7,8,7,,Adults
Barnardlong,Ursala,8,Sequential,2,8,7,7,8,1,15,,10,8,7,,Adults
Barnardlong,Ursala,8,Sequential,2,8,7,7,8,1,15,,33,,8,7,Adults
Barnardlong,Ursala,8,Sequential,2,8,7,7,8,1,15,,13,8,,7,Adults
Barnardlong,Ursala,8,Sequential,2,4,2,2,4,0,6,,29,4,2,,Adults
Barnardlong,Ursala,8,Sequential,2,7,5,5,7,1,12,,18,7,5,,Adults
Barnardlong,Ursala,8,Sequential,2,5,8,5,8,1,13,,5,5,8,,Adults
Barnardlong,Ursala,8,Sequential,2,6,8,6,8,0,14,,4,6,8,,Adults
Barnardlong,Ursala,8,Sequential,2,1,3,1,3,1,4,,15,1,,3,Adults
Barnardlong,Ursala,8,Sequential,2,4,1,1,4,1,5,,24,4,,1,Adults
Barnardlong,Ursala,8,Sequential,2,4,7,4,7,0,11,,27,4,,7,Adults
Barnardlong,Ursala,8,Sequential,2,7,3,3,7,0,10,,7,7,,3,Adults
Barnardlong,Ursala,8,Sequential,2,1,5,1,5,1,6,,28,,1,5,Adults
Barnardlong,Ursala,8,Sequential,2,3,4,3,4,0,7,,12,,3,4,Adults
Barnardlong,Ursala,8,Sequential,2,6,5,5,6,0,11,,22,,6,5,Adults
Barnardlong,Ursala,8,Sequential,2,5,4,4,5,0,9,,12,,5,4,Adults
Barnardlong,Ursala,8,Sequential,2,5,4,4,5,1,9,,9,5,4,,Adults
Barnardlong,Ursala,8,Sequential,2,5,4,4,5,1,9,,33,,5,4,Adults
Barnardlong,Ursala,8,Sequential,2,4,5,4,5,1,9,,24,,4,5,Adults
Barnardlong,Ursala,8,Sequential,2,4,6,4,6,1,10,,32,4,6,,Adults
Barnardlong,Ursala,8,Sequential,2,6,4,4,6,1,10,,6,6,4,,Adults
Barnardlong,Ursala,8,Sequential,2,4,6,4,6,1,10,,27,,4,6,Adults
Barnardlong,Ursala,8,Sequential,2,8,4,4,8,0,12,,25,,8,4,Adults
Barnardlong,Ursala,8,Sequential,2,6,4,4,6,1,10,,21,,6,4,Adults
Barnardlong,Ursala,8,Sequential,2,8,3,3,8,1,11,,29,8,3,,Adults
Barnardlong,Ursala,8,Sequential,2,3,8,3,8,1,11,,8,3,8,,Adults
Barnardlong,Ursala,8,Sequential,2,8,3,3,8,1,11,,32,8,,3,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,0,3,,1,2,1,,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,20,1,2,,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,7,,1,2,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,1,3,,6,,2,1,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,5,1,,2,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,1,3,,30,2,,1,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,21,,1,2,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,0,3,,4,2,1,,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,0,3,,6,,1,2,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,0,3,,18,1,,2,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,0,3,,26,2,,1,Adults
